"student_level","grid_id","grid_lon","grid_lat","school_lon","school_lat","distance","area_code","affiliation","amphor","tambon","province","school_type","electric","distance_from_district","type_of_hard","hard_to_reach","school_code1","year","school_size","location","ach_score","intensity_rcp45","duration_rcp45","frequency_rcp45","intensity_rcp85","duration_rcp85","frequency_rcp85","risk_index"
"p6","grid_1459",100.576683,13.844405,100.4909542,13.7475278,14.219594378971903,"10010000","สพป.กรุงเทพมหานคร","เขตพระนคร","พระบรมมหาราชวัง","กรุงเทพมหานคร","อนุบาล-มัธยมศึกษาตอนต้น","Y",3.2,"none","ไม่ยุ่งยาก",10010003,2018,"M","URBAN",2.5294932314617964,2.115160339214451,0.5498671721158698,0.5329072296482134,-0.4188691788433072,-0.40051757125252874,-0.19517726073329744,0.17420787261949397
"p6","grid_1459",100.576683,13.844405,100.4909542,13.7475278,14.219594378971903,"10010000","สพป.กรุงเทพมหานคร","เขตพระนคร","พระบรมมหาราชวัง","กรุงเทพมหานคร","อนุบาล-มัธยมศึกษาตอนต้น","Y",3.2,"none","ไม่ยุ่งยาก",10010003,2019,"M","URBAN",2.5047961754638153,-0.2433023287031163,0.5498671721158698,-0.15609776340665338,-0.39136689487031584,-0.40051757125252874,-0.15898999944341552,0.1789105091115177
"p6","grid_1459",100.576683,13.844405,100.4909542,13.7475278,14.219594378971903,"10010000","สพป.กรุงเทพมหานคร","เขตพระนคร","พระบรมมหาราชวัง","กรุงเทพมหานคร","อนุบาล-มัธยมศึกษาตอนต้น","Y",3.2,"none","ไม่ยุ่งยาก",10010003,2020,"M","URBAN",2.010003844290144,-0.406403870242792,0.5498671721158698,-0.19153552983801017,-0.4214483294921704,0.548076676450829,-0.15898999944341552,0.2247845101200036
"p6","grid_1459",100.576683,13.844405,100.4909542,13.7475278,14.219594378971903,"10010000","สพป.กรุงเทพมหานคร","เขตพระนคร","พระบรมมหาราชวัง","กรุงเทพมหานคร","อนุบาล-มัธยมศึกษาตอนต้น","Y",3.2,"none","ไม่ยุ่งยาก",10010003,2021,"M","URBAN",1.10426326328271,0.7404227060843249,-1.0680112381481317,0.06175797880118328,0.4983554989931556,-1.1593929694152147,0.289850852937213,0.15919157294491226
"p6","grid_1459",100.576683,13.844405,100.5083109,13.7717488,10.956562149481115,"10010000","สพป.กรุงเทพมหานคร","เขตดุสิต","ดุสิต","กรุงเทพมหานคร","ประถมศึกษา-มัธยมศึกษาตอนปลาย","Y",1.5,"none","ไม่ยุ่งยาก",10010004,2017,"XL","URBAN",2.4614762130998846,0.16538710411748642,0.5498671721158698,0.1378626552835932,-0.02995965337921014,-1.1593929694152147,0.06299814059655817,0.1820287839514674
"p6","grid_1459",100.576683,13.844405,100.5083109,13.7717488,10.956562149481115,"10010000","สพป.กรุงเทพมหานคร","เขตดุสิต","ดุสิต","กรุงเทพมหานคร","ประถมศึกษา-มัธยมศึกษาตอนปลาย","Y",1.5,"none","ไม่ยุ่งยาก",10010004,2018,"XL","URBAN",2.6035049884725026,2.115160339214451,0.5498671721158698,0.5329072296482134,-0.4188691788433072,-0.40051757125252874,-0.19517726073329744,0.16902845594040125
"p6","grid_1459",100.576683,13.844405,100.5083109,13.7717488,10.956562149481115,"10010000","สพป.กรุงเทพมหานคร","เขตดุสิต","ดุสิต","กรุงเทพมหานคร","ประถมศึกษา-มัธยมศึกษาตอนปลาย","Y",1.5,"none","ไม่ยุ่งยาก",10010004,2019,"XL","URBAN",2.641521362889015,-0.2433023287031163,0.5498671721158698,-0.15609776340665338,-0.39136689487031584,-0.40051757125252874,-0.15898999944341552,0.16910623344081951
"p6","grid_1459",100.576683,13.844405,100.5083109,13.7717488,10.956562149481115,"10010000","สพป.กรุงเทพมหานคร","เขตดุสิต","ดุสิต","กรุงเทพมหานคร","ประถมศึกษา-มัธยมศึกษาตอนปลาย","Y",1.5,"none","ไม่ยุ่งยาก",10010004,2020,"XL","URBAN",1.7299864270555971,-0.406403870242792,0.5498671721158698,-0.19153552983801017,-0.4214483294921704,0.548076676450829,-0.15898999944341552,0.2600351921698873
"p6","grid_1459",100.576683,13.844405,100.5083109,13.7717488,10.956562149481115,"10010000","สพป.กรุงเทพมหานคร","เขตดุสิต","ดุสิต","กรุงเทพมหานคร","ประถมศึกษา-มัธยมศึกษาตอนปลาย","Y",1.5,"none","ไม่ยุ่งยาก",10010004,2021,"XL","URBAN",1.2657599764425398,0.7404227060843249,-1.0680112381481317,0.06175797880118328,0.4983554989931556,-1.1593929694152147,0.289850852937213,0.14986211521313464
"p6","grid_1459",100.576683,13.844405,100.5127131,13.745355,13.015520817734483,"10010000","สพป.กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย","ป้อมปราบ","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",2,"none","ไม่ยุ่งยาก",10010006,2017,"M","URBAN",3.198552765804418,0.16538710411748642,0.5498671721158698,0.1378626552835932,-0.02995965337921014,-1.1593929694152147,0.06299814059655817,0.13752793744519734
"p6","grid_1459",100.576683,13.844405,100.5127131,13.745355,13.015520817734483,"10010000","สพป.กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย","ป้อมปราบ","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",2,"none","ไม่ยุ่งยาก",10010006,2018,"M","URBAN",3.383288249393244,2.115160339214451,0.5498671721158698,0.5329072296482134,-0.4188691788433072,-0.40051757125252874,-0.19517726073329744,0.12790323065068315
"p6","grid_1459",100.576683,13.844405,100.5127131,13.745355,13.015520817734483,"10010000","สพป.กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย","ป้อมปราบ","กรุงเทพมหานคร","อนุบาล-ประถมศึกษา","Y",2,"none","ไม่ยุ่งยาก",10010006,2019,"M","URBAN",2.8482262559092897,-0.2433023287031163,0.5498671721158698,-0.15609776340665338,-0.39136689487031584,-0.40051757125252874,-0.15898999944341552,0.15601209026487126
