"student_id","choose_method","concepts","interpretation","research_score","submit_time","percent_submit","gender","department","learning_performance","cheat_index"
6441185427,40,66.66666666666666,33.33333333333333,82,46.56385312499271,100,"ญ","ไทยสังคม",83.75,0.9783341013561959
6441187727,60,58.333333333333336,55.55555555555556,83,52.37365444444948,100,"ญ","คณิตศาสตร์",85,0.7348734356295986
6441191127,30,58.333333333333336,44.44444444444444,64,158.09180284723638,100,"ช","คณิตศาสตร์",82.5,0.39198117165977453
6441192827,30,41.66666666666667,55.55555555555556,78,114.05558131943147,100,"ญ","คณิตศาสตร์",68.92857142857143,0.9021281967917321
6441202427,40,58.333333333333336,66.66666666666666,80,139.26150381944245,100,"ญ","ไทยสังคม",76.25,1
6441205327,40,91.66666666666666,38.88888888888889,79,132.02331895833214,87.5,"ญ","คณิตศาสตร์",85,0.6483066666055555
6441209927,40,33.33333333333333,38.88888888888889,69,65.30423597223229,100,"ช","คณิตศาสตร์",70,0.5352149128176321
6441214027,50,63.63636363636363,38.88888888888889,72,83.56469430554245,100,"ญ","คณิตศาสตร์",78.75,0.5413456305511992
6441218527,10,36.36363636363637,5.555555555555555,73,134.54830805554985,100,"ญ","ไทยสังคม",85,0.9999999999999999
6441219127,30,50,38.88888888888889,72,127.8443655555778,62.5,"ญ","ไทยสังคม",50,0.7363753735166583
6441222027,20,41.66666666666667,55.55555555555556,69,140.44721138887937,100,"ช","คณิตศาสตร์",82.5,0.9999999999999998
6441223627,30,66.66666666666666,50,68,150.34353493056364,100,"ช","คณิตศาสตร์",81.25,0.9894535427688991
6441224227,30,41.66666666666667,44.44444444444444,74,137.93196895832818,100,"ช","คณิตศาสตร์",70,0.8778133706897221
6441225927,50,41.66666666666667,33.33333333333333,80,43.15249777777327,100,"ญ","ไทยสังคม",69.46428571428571,0.9646755962410751
6441226527,40,50,50,80,141.0027985416684,87.5,"ญ","คณิตศาสตร์",70,0.5846787354022058
6441227127,40,25,27.77777777777778,81,118.5238808333377,100,"ญ","คณิตศาสตร์",82.5,0.9999999999999999
6441228827,70,66.66666666666666,55.55555555555556,86,53.06304104167555,100,"ญ","ไทยสังคม",83.75,0.9999999999999998
6441229427,40,41.66666666666667,50,77,160.00811187500756,100,"ญ","คณิตศาสตร์",73.92857142857143,0.754639538050969
6441232227,40,16.666666666666664,44.44444444444444,80,151.33748715278176,100,"ญ","ไทยสังคม",85,0.9908476346236088
6441233927,30,50,44.44444444444444,77,149.96019618055885,100,"ญ","คณิตศาสตร์",76.25,0.6481266965287142
6441235127,40,66.66666666666666,50,83,149.43476902779605,100,"ช","คณิตศาสตร์",82.5,0.6323465106084397
6441240227,60,75,66.66666666666666,87,134.01820368056497,100,"ช","ไทยสังคม",85,0.9999999999999997
6441248327,20,25,38.88888888888889,61,148.50033243055145,100,"ช","คณิตศาสตร์",82.5,0.7901599508898897
6441250527,50,41.66666666666667,22.22222222222222,65,154.6707775694463,87.5,"ช","คณิตศาสตร์",82.5,0.6869127277617754
